default,student,balance,income
No,No,1398.652467,34194.0824
No,No,130.3468225,53852.75509
No,No,1400.163187,52343.47718
No,No,0,51740.4216
No,Yes,552.3342396,21262.56636
No,No,0,58233.02096
No,No,246.6365453,18953.67194
No,No,0,38249.98238
No,Yes,655.5101262939061,15771.49243
No,Yes,100.355433,13940.60266
No,Yes,1103.003565,25385.60194
No,Yes,928.2334115,20932.69206
No,No,509.3177986,18221.14656
No,Yes,420.2570639,24703.99805
No,No,307.7305626,48123.551048948495
No,No,733.0760867483839,40056.10037
No,No,851.5646599313811,33211.1755
No,No,1300.337182,47580.54383
No,Yes,203.96612702189705,16433.67429
No,Yes,1557.525571,17132.312357933002
No,No,0,41359.89161
No,No,1136.455031,47721.27371
No,No,986.1815438,34780.95439
No,No,452.8271077256581,62912.44434
No,No,775.4935595,46025.8708
No,Yes,926.0781636,17660.80724
No,No,1074.991267,27834.79004
No,No,844.4654791,44518.395270739806
No,No,391.558358,45822.52436
No,Yes,1283.028556,15638.00659
No,Yes,1343.243517,7032.060009
No,Yes,1049.420036,15815.34397
No,Yes,728.9858382,17360.523
No,Yes,1203.103256,19967.8631
No,No,221.3348565,31764.20291
No,No,149.2232188,36550.33346
No,No,474.6283748,28182.97557
No,Yes,962.4665364386632,14606.09006
No,No,1166.2131855367802,36324.678860886605
Yes,Yes,2207.599054,19780.76352
No,Yes,1244.923511,24291.40798
No,No,913.4535992,52793.18024843071
Yes,No,1315.558765,35456.69605
No,No,80.71492577304991,37651.56783
No,Yes,745.2211412,24689.51848
No,No,1505.094083,43036.12115
No,Yes,903.438812,13028.15086
No,No,250.9888204,33568.53155
No,No,857.1507423,34691.32218
No,No,92.97568856,49608.58644
No,No,1363.310379,35387.69892
No,No,146.8971527,41872.17252
No,Yes,2014.497648,15728.93807
No,No,1112.468524,43201.520491219904
No,Yes,237.1635864,25219.98306
No,No,1018.36679,47723.32678
No,No,150.3023857,39730.16503357991
No,No,1074.12404,47517.86692
No,No,0,30098.42154
No,Yes,1205.9450405362402,12950.81643
No,Yes,713.2463934,20549.8519
No,No,1351.852966,40177.95896
No,No,254.7280579,53696.8322
No,Yes,842.2559874,23310.22886
No,No,390.9808235,47083.4315
No,Yes,639.4683036,12323.34984
No,Yes,514.3349873,27443.97525
No,No,791.6633417745791,48127.626139615095
No,Yes,1204.917904,11339.15677
No,No,1000.525438,53680.98373922231
No,Yes,810.3080124,16248.45555
No,No,797.8653933,43717.068411205895
No,No,0,46461.32012
No,No,990.1447723,48040.60189199191
No,Yes,284.05055196139097,15352.35978
No,No,1080.321281,48226.7297
No,No,1433.992327,19864.97538
No,No,792.9740677,28674.67063
No,No,1351.957437,24136.071947685698
No,No,528.6768448,39925.18474
No,No,692.0528224,39586.84902
No,No,1085.5202348730802,36746.32035
No,No,567.7041783,50643.31622
No,No,1190.061303,41965.87995
No,Yes,289.3569474,15715.50065
No,No,1440.132927,28370.10432
No,No,373.1788864,30826.07502
No,No,733.2005690789099,38592.04202
No,Yes,1095.612002,10450.74488
No,No,1117.629704,61940.01577746469
No,No,505.0151281115941,43658.81314
No,Yes,230.1591687,24776.693148410697
No,No,586.7756504,32622.37614
No,Yes,513.7976777,15540.45438
No,Yes,1212.756662,13722.90083
No,No,578.4836466,45066.20733
No,No,1229.520302,59755.03012
No,Yes,1829.909941,21018.96012
No,Yes,973.26448,16984.61076
No,No,690.6403424,26989.39435
No,No,781.6677859154061,49427.51772
No,No,652.2027614,36348.29624
No,No,762.9231977,50293.87225
No,Yes,843.6424315,17992.31717
No,Yes,1316.210983,16327.62598
No,Yes,559.9031825778089,9357.759248
No,No,355.0300657,52926.777763044505
No,No,1635.202902,31541.09404
No,No,696.8956932,63952.31349
No,No,444.04270268640295,47857.71461222071
No,No,1585.525089,49011.41567
No,No,1322.080983,48906.518324164295
No,No,941.7416323,34559.64654
No,Yes,1426.0141773648402,20779.67893
Yes,Yes,1359.213947,25548.487409986697
No,No,1504.569386,36697.40199
No,No,48.26564032,32081.0923
No,No,0,47393.32869
No,Yes,802.3692671,18999.52529
No,No,600.9390903,43846.20889
No,No,1440.025713,41814.80384
No,Yes,1184.204443,23235.65679
No,No,31.86206537,33702.65113
No,No,580.3790561,55724.27123
No,Yes,591.9864699,8815.176376
No,No,915.5920094,37720.18727
Yes,No,2006.986173,50033.53315
No,Yes,1216.58625,18140.62399
No,No,970.9255522,46051.86837483651
No,No,664.7189435,36998.56601
No,No,873.8796086,46203.909550244105
No,No,444.2814001,56881.206566497305
No,No,641.7604481,44857.70123
No,Yes,1106.323694,21202.030075018894
No,No,616.5546497971881,46107.20793
No,No,1164.36214,38759.73055
No,No,828.6628117581889,28427.67029
No,No,23.29833181,37975.53898
No,No,717.4344202,45267.81985
No,No,167.58415669188298,49087.25569463019
No,No,821.8532926,35358.39274
No,No,769.6667018999119,39401.47506
No,No,0,37343.41681
No,No,1038.700266,33783.71422
No,Yes,1050.151333,16963.81269
No,Yes,927.6321006,20640.7741
No,No,1014.722629,38780.789716512205
No,Yes,1391.441597,11685.64543
No,No,290.483067,47724.239760107404
No,No,656.4349437,26551.6009
No,No,1456.642937,24089.095341185897
No,Yes,1240.724012,19702.7995
No,No,636.6060455,31870.55147
No,No,1665.036973,48295.525150537695
No,No,825.9559447,31661.625986106403
No,No,0,61608.532045583095
No,Yes,1152.124419,18644.40004
No,Yes,711.0398753,22000.10656
No,No,1221.083123,29370.58491
No,No,781.2917026,36744.56826
No,No,0,41671.20946
No,No,919.3001360809932,33866.36338
No,No,155.9899169,50135.85017
No,No,0,42616.60157
No,Yes,1520.851645,20044.0815
No,No,407.3215382,38285.41491
No,No,555.2299512,22788.96808
No,No,705.1971768,35864.01172
No,Yes,916.1289706,28839.583732910098
No,No,1083.281187,45260.41667995809
No,Yes,771.1332613962829,20655.07107
No,No,1700.294976,53844.57899
No,No,679.2668047736651,36694.75026
No,No,762.9914907,44162.36289
No,Yes,1196.536996,25651.536381489703
No,No,627.3837596,47489.28308
No,Yes,1175.799057,18178.08193
No,No,660.2005712,33598.08914
No,Yes,822.6253243,10923.38168
No,No,842.4075391,38161.73866
No,No,1248.399685,41555.81099
No,Yes,1405.876654,27071.3225
No,No,419.7020001,44989.76285
No,Yes,91.7339465,19153.72843
No,No,157.0034532,50131.87888060769
No,No,666.5299507,51876.48965
No,No,806.7812411,55735.5492
No,No,0,44754.248880888605
No,No,1378.2664361038098,40228.93417
No,No,354.216391,25427.05443
No,No,596.1826889,55591.05892
No,No,102.4698629,44600.43197
No,No,637.2169994,48461.90943714981
No,No,1274.79655,18044.82312
No,No,403.0414814,29200.98376
No,No,619.5151739,53747.54914
No,No,1111.690766,31059.46264
No,No,1235.485768,29992.18595
No,No,850.3855684,45530.37706
Yes,Yes,2352.0549493152203,24067.5481
No,No,1518.352515,53971.730592668304
No,No,0,47935.2832
No,No,541.9440018,37640.30026
No,Yes,1401.193609,17688.85647
No,No,329.4656843,46028.01545
No,No,530.0938205,21736.80982
No,No,0,27455.909
No,No,1112.06414,27694.72127
No,No,291.0761413,23479.61343
No,No,1133.414939,36456.94903
No,Yes,488.9570121,15912.30458
No,No,926.5478994,25363.01464
No,No,783.7975633,33151.56724
No,Yes,246.081819,20046.77246
No,Yes,860.9177306,11575.70219
No,No,1838.194861,32308.02404
No,Yes,918.8288881450908,16110.99046
No,No,1040.105665,16905.45794
No,No,951.620226,41689.56837
No,No,749.1147396436791,46478.10516
No,No,70.18547766,36216.96353
No,No,1002.351218,43048.16992
No,No,948.7053930275032,14095.80961
No,No,983.6190158,24666.68283
No,Yes,0,16156.02912
No,Yes,1209.384198,12830.83284
No,No,527.1727849,28931.12828
No,No,671.7654800062049,40907.8081
No,No,807.2945307007599,49367.775926955095
No,Yes,1189.46474,17287.63921
No,No,612.1079216,31367.71308
No,No,1.980734441,42380.87485
No,No,507.9075264,45727.76853
No,No,1678.118466,41813.89234
No,No,0,51054.56902
No,Yes,378.6721749,14328.31189
No,Yes,1202.760711,20973.25965
No,Yes,1038.5409970892802,21839.72003
No,No,333.1800575,29400.477847265694
No,No,1322.251761,43802.627239106296
No,Yes,1579.216996,15111.914479943798
No,No,852.5307768923179,46662.767945783206
No,No,1407.869208,43033.93593
No,Yes,0,17791.43323
No,No,350.1960855,46893.73199
No,Yes,1276.350839,27732.26882
No,No,17.03168001,24492.21348
Yes,No,1288.406997,44253.30874
No,No,861.3638604,47969.67726
No,No,1209.756641,40605.81341
No,No,1067.779229,28077.25468
No,No,831.58733,32203.27184
Yes,No,1747.983669,18966.10957
No,No,0,58211.536072980496
No,Yes,1177.327655,13737.05034
No,No,0,50559.47075
No,No,943.4672893,26388.61716
No,No,61.18334462,37604.217804641696
No,No,1436.647669,38571.32806
No,No,343.6431783,43483.73796
No,No,1018.382871,30846.82094
No,Yes,1173.09812,23811.0003
No,No,979.8510491,44869.04691
No,No,444.6047964,51584.33636
No,No,282.0424337,50501.07724
No,Yes,1420.022982,26424.53908
No,No,654.6613601,32400.481478639304
No,No,1388.5634892540195,21151.26313
No,Yes,0,13621.81119
No,No,0.023816297,37981.78063
No,Yes,1132.084057,15675.53444
No,No,1330.481097,50459.046896741296
No,No,815.1740232701931,37946.9814
No,No,1163.3240403992802,38323.0844
No,No,769.2306365,49590.06658
No,No,698.0788729,38960.26719
No,No,0,41239.02051
Yes,Yes,1789.4774747937602,17667.78222
No,No,1124.966527,50701.72754
No,No,1012.286208,60697.63362
No,No,0,31722.32967
No,No,481.7778056,34478.952901591496
No,Yes,1383.569824,17245.02869
No,No,856.7704514,42662.80198
No,No,994.0118889,52188.77526903019
No,No,203.3281235,40490.14499
Yes,No,1856.914717,33445.61687
No,No,566.8727191683261,67018.41961361161
No,No,1428.725258,51633.43285
No,No,1339.199963,44257.935299958604
No,Yes,215.6338978,23221.619371547204
Yes,No,1125.656562,34758.12378
No,No,514.8594361888121,57241.70308
No,Yes,564.8027621,21314.779443434098
No,Yes,705.8830645,11121.69931
No,No,390.0217243,39029.85707
No,No,690.6010978,43511.33727
No,Yes,1596.701055,21581.27226
No,No,1578.4637113484305,51413.84027
No,Yes,1363.992957,18140.36103
No,No,819.3263746318261,22406.05494
No,No,0,44712.23168
No,No,870.0205679205881,40535.31012
No,No,629.2718914,35695.08861
No,No,217.5124122,39616.26025
No,Yes,1702.981702,25203.45676
No,No,86.57888823,31893.22336
No,Yes,967.1689244,27077.62677
No,Yes,329.7643313,17762.77388
No,No,594.3644282,24273.562482086098
No,No,51.07230207,38764.39468
No,No,345.3938681,27012.75388
No,Yes,740.5778506716589,17700.07207
No,No,1128.833475,45043.93562
No,No,1549.2633061345998,43240.45903
No,Yes,472.02453706875394,13685.47013
No,No,466.1097686,26598.12135
No,No,633.7831602791999,37672.1581
No,No,959.0214602,46133.134272985095
No,No,1634.996685,36995.75116
No,No,155.9930613,37599.76797
No,No,1060.97292,37410.37638
No,No,862.1501957,59240.84503
No,Yes,380.9051066,22042.57001
No,No,184.53047385798803,35058.34065
No,No,1690.38735,46228.32006
No,No,406.9985219,41505.40605
No,No,626.1681253,35196.07823
No,No,1915.3320660063605,21361.04813
No,Yes,1017.360966,21702.1831
No,No,669.3614789,46007.00527
No,No,574.4698776,46696.18634
No,Yes,256.3256705,15627.66279
No,Yes,1365.79119,22301.70606
No,No,1194.6452356429902,35622.32821
No,No,286.30105452255697,30026.07076
No,Yes,1260.494009,8549.253176
No,No,659.7830853,42054.91499
No,Yes,583.7742232,12240.66052
No,No,1024.8194767961802,40380.29796
No,No,1045.426886,50639.06009
No,No,522.7744089,37481.68219
No,No,212.9317825,46843.91249
No,No,0,54609.72856
No,No,316.56387222422995,30293.96333
No,No,625.0173287,58911.60865
No,Yes,789.3772661583721,21140.508867015506
No,No,454.48814631192704,39608.32287
No,No,1293.297606,65128.40453
No,No,964.0904134,48405.84311
No,No,316.0175119,39959.93
No,No,826.0227222,53874.37194
No,No,667.4920413,24613.67552
No,Yes,950.4772929,17932.12509
No,No,0,54659.16319
No,No,650.2901385,44358.65162
No,No,448.8819968,38426.25934
No,No,1326.41237,35158.19033
No,No,1322.093977,51845.1804
No,No,575.1376565,25669.69717
No,No,392.4771819,20674.67281
No,Yes,716.0480967,15149.87577
No,No,358.9239515,50989.7442
No,No,946.8920555,9364.849781
No,No,184.8872983,49716.02041
No,No,600.8200857513269,49727.48991
No,No,965.1504836,34783.006878247004
No,No,937.0370553601132,42169.0434
No,No,1225.9226475741198,43718.69493
No,No,581.3131046,32454.110153192203
No,No,62.11093385,51206.29252
No,No,1653.5518763532098,23137.561215266494
No,Yes,994.0907388,17401.84724
No,Yes,1080.759733,16900.3906
No,No,663.6637928,51135.086262623896
No,No,0,44464.297293687305
No,No,11.13807006,52195.92052
No,Yes,1403.163526,28207.931671643502
No,No,1005.525429,34587.24363
No,Yes,831.3044957160879,17572.31793
No,No,154.2124634,29153.45158
No,No,497.8819052,55543.62469
No,Yes,601.8912206,16948.61323
No,No,832.3445356,51737.37105
No,No,1557.5590159854598,36742.18853
No,No,705.3382099,23952.54451
Yes,No,1234.1020213148402,43764.86864
No,Yes,816.4436081515871,19141.730206513897
No,No,768.3785848,43325.97039015991
No,Yes,1725.339244,18268.19537
No,No,1004.125407,53397.392
No,Yes,952.8871314,15082.67711
No,No,1965.3293581670496,31804.63422
No,No,930.0813015975592,21575.42385
No,No,499.6463238,69342.67248
No,No,1140.140114,41775.51811
No,No,518.3699058,27527.234802460094
No,No,1167.8891582096198,35969.02356
No,No,1402.242717,32742.27061
No,No,0,31363.649501709904
No,No,42.14999323,31812.891531873905
No,No,989.0177917,35129.09174
No,No,10.23148531,27237.38077
No,Yes,1298.511809,20491.77034
No,No,987.2500449087752,50045.76318
No,No,920.5743145,40527.98706
No,No,534.0555448,30948.80675
No,Yes,1249.766474,16251.2847
No,Yes,732.4299417723039,26433.105443857003
No,No,655.1998724,38192.53039
No,No,224.2091091,51199.64167
No,No,635.808711,40497.38162
No,Yes,1384.415373,13707.0416
No,No,979.1059379,46319.91199
No,Yes,1463.828111,15657.43448
No,No,1302.783778,50709.50862749269
No,Yes,50.95148626,16251.61106
No,No,1235.187684,50865.52407
No,Yes,1047.225624,18069.25235
No,Yes,1032.625789,21122.95701
No,Yes,1285.956397,24106.58027
No,No,1265.127739,49385.521857069296
No,No,1032.513001,42495.46261
No,No,566.3670972,39033.32499
No,No,521.8002068991369,22209.05521
No,Yes,313.2133614,28399.35086
No,Yes,0,18251.72562
No,Yes,982.8003557,20312.21096
No,No,430.4690603,47462.07099
No,Yes,1255.848888,22022.57658
No,No,1082.169496,54099.91952
No,No,450.3274856,52446.410000269694
No,No,814.6550424,42520.09365
No,Yes,1068.454641,13638.70269
No,No,549.1689892641419,64952.61264
No,No,928.4096682,41482.44353
No,No,1476.762643,54844.51934
No,Yes,785.8549597277021,19188.91423
No,No,1493.61038,38744.22826
No,No,1074.01591,50491.26051
No,No,693.3584799262309,46466.29939
No,No,848.6053871,22749.64768
No,No,1233.7118744120698,72461.30139202111
No,No,1264.132385,35385.1168
No,No,1474.6380359020902,39872.22777
No,No,700.2448482,25919.03935
No,No,803.9755662617371,41429.24825
No,No,120.843053,36205.87776
No,No,1032.403484,38691.79393
No,No,563.9920899,60222.36764860861
No,No,377.36364180159103,37442.84265
No,No,0,26493.24268
No,Yes,688.6979763,18794.48972
No,Yes,583.2484746,17353.83858
No,No,1509.8711307802405,41246.58701
No,No,43.143500421910296,34316.89015
No,No,860.7512943,36605.23178
No,No,204.0302467,51108.04496
No,No,1059.244387,59865.02823
No,No,1207.741224,33416.60657
No,No,615.8218494,34590.68358
No,No,1018.56813,34103.879519884904
No,No,1436.670724,46755.28083
Yes,No,1800.641733,48708.959934888095
No,No,0,56943.909437874005
No,Yes,1006.969158,10364.81853
No,No,868.7298916915599,40902.42961
No,No,1068.577035,26315.04709
No,No,838.8491505,34358.86667
No,No,1278.429972,25590.65652
No,No,264.0160964,45987.47391
No,No,1168.570735,47561.0981
No,Yes,1600.625534,24223.251408765096
No,No,456.1387522,43943.495888891804
No,Yes,1578.289555,12778.5985
No,Yes,1205.310031,19889.57075
No,Yes,1115.54336,22552.713087124102
No,Yes,950.488156,13299.48696
Yes,No,1547.995445,37524.25353
No,No,256.4389848,40227.38208
No,Yes,1367.855955,12489.81425
No,No,400.8888732,53900.66446
No,Yes,1020.589033,13094.94573
No,No,596.4297067,12135.54156
No,No,289.531497,36841.99817
No,No,775.7339827,37022.00324
No,No,895.3238348671291,43554.07439989061
No,No,1798.778917,57191.63224
No,No,1112.4550009593302,40576.19022
No,Yes,1225.345971,5524.374789564699
No,No,927.6159508468588,40618.11065
No,No,252.10695368204895,38494.65469
No,Yes,1128.356209,15669.09653
No,No,424.4959338,23983.77316
No,Yes,1084.446531,26713.7972
No,No,1360.398571,29868.31119
No,Yes,1009.109251,8868.656745
No,No,0,29097.54484
No,No,336.5035487,40626.99417
No,No,537.1404260471589,52513.66722
No,No,600.134861,39395.9784
No,No,938.0901344,46370.82125704071
Yes,No,2095.114817,44647.58648
No,No,1176.791505,30579.24922
No,No,1099.62491,48202.214881192594
No,No,417.646983,54009.45088
No,No,1175.594953,19030.13944
No,No,1245.086295,40290.50389
No,Yes,1381.274512,23903.854552779503
No,No,1068.986888,37171.65141
No,No,635.7618482,49414.72656
No,No,347.60151083932703,49332.9942
No,No,1579.9093626724402,45406.51155
No,No,288.1780643,36514.67592
No,Yes,1626.901421,11702.2835
No,Yes,846.1719595,19577.4272
No,No,1395.6026557512698,54148.84857
No,Yes,339.69509816191504,27387.26248
No,Yes,1634.269726,18036.63059
No,No,75.39869065,50551.03645788981
No,Yes,375.9188495,20740.07619
No,Yes,770.4087891,1498.227274
No,No,347.3710782,18488.14732
No,No,771.1737060943581,45956.78731
No,No,1272.076805,21503.19535
No,Yes,985.2408897,17263.756508128998
No,No,751.3543919336439,27179.76165
No,No,829.6896647314051,35594.22391
No,No,910.0878412900548,25183.76825
No,No,712.9369924,20810.31895
No,No,977.5153311,33690.64931
No,No,1379.287022,57843.88678
No,No,1322.969042,51956.29183
No,No,460.2344394,47305.21604
No,Yes,596.0562474,16084.90771
Yes,Yes,1538.015603,21356.93711
No,No,471.91884299609103,60656.05079
No,No,1186.885199,27494.32937
No,Yes,541.3347065361199,21245.32063
No,Yes,1286.355523,20029.89123
No,Yes,1723.2160559659803,23278.99578
No,No,288.80794961757704,30470.70701
No,Yes,1595.9068,23308.13628
No,No,1064.975106,45737.78123
No,Yes,1941.054062,14756.21148
No,Yes,889.6422514180169,16701.36935
No,No,604.8395243,27419.42522
No,No,1003.601427,24978.08472
No,Yes,1464.355897,21826.44148
No,No,322.2886981,19420.39978
No,No,639.8670344,34879.55851
No,No,687.1568293,26902.70259
No,Yes,978.2369035,15073.78785
No,No,337.1756682,35040.94162
No,No,880.7508517251199,34604.67939
No,No,1285.528038,39530.75968
